time,max_A,total_A
7.2200000000001,0.47664772667819,0.52667066990165
7.2275000000001,0.4764795664183,0.5266189312669
7.2350000000001,0.47630617199296,0.52656723796984
7.2425000000001,0.47612755995558,0.52651558993854
7.2500000000001,0.47594374695264,0.52646398710122
7.2575000000001,0.47575474972246,0.52641242938627
7.2650000000001,0.47556058509407,0.52636091672223
7.2725000000001,0.47536126998607,0.52630944903782
7.2800000000001,0.47515682140545,0.52625802626192
7.2875000000001,0.47494725644647,0.52620664832357
7.2950000000001,0.47473259228957,0.52615531515195
7.3025000000001,0.47451284620016,0.52610402667644
7.3100000000001,0.4742880355276,0.52605278282654
7.3175000000001,0.47408831453521,0.52600158353194
7.3250000000001,0.47393556191342,0.52595042872248
7.3325000000001,0.47377762153048,0.52589931832814
7.3400000000001,0.47361450924227,0.52584825227908
7.3475000000001,0.47344624099849,0.52579723050562
7.3550000000001,0.47327283284151,0.52574625293821
7.3625000000001,0.47309430090523,0.52569531950747
7.3700000000001,0.47291066141397,0.52564443014419
7.3775000000001,0.4727219306813,0.5255935847793
7.3850000000001,0.47252812510898,0.52554278334388
7.3925000000001,0.47232926118585,0.52549202576917
7.4000000000001,0.47212535548668,0.52544131198656
7.4075000000001,0.47191642467116,0.52539064192761
7.4150000000001,0.47170504223129,0.525340015524
7.4225000000001,0.47154527292491,0.52528943270759
7.4300000000001,0.47138040450434,0.52523889341038
7.4375000000001,0.47121045265223,0.52518839756451
7.4450000000001,0.47103543314163,0.52513794510229
7.4525000000001,0.47085536183489,0.52508753595617
7.4600000000001,0.47067025468258,0.52503717005874
7.4675000000001,0.4704801277224,0.52498684734274
7.4750000000001,0.47028499707809,0.52493656774108
7.4825000000001,0.4700848789584,0.52488633118678
7.4900000000001,0.46987978965601,0.52483613761305
7.4975000000001,0.46966974554647,0.5247859869532
7.5050000000001,0.4694547630872,0.52473587914071
7.5125000000001,0.4692348588164,0.52468581410921
7.5200000000001,0.46906662267289,0.52463579179247
7.5275000000001,0.46891668605921,0.52458581212438
7.5350000000001,0.46876171001204,0.52453587503901
7.5425000000001,0.46860170964822,0.52448598047054
7.5500000000001,0.46843670017456,0.52443612835331
7.5575000000001,0.46826669688684,0.5243863186218
7.5650000000001,0.46809171516866,0.52433655121062
7.5725000000001,0.46791177049048,0.52428682605453
7.5800000000001,0.46772687840852,0.52423714308843
7.5875000000001,0.46753705456373,0.52418750224736
7.5950000000001,0.46734231468077,0.52413790346647
7.6025000000001,0.46714267456701,0.52408834668109
7.6100000000001,0.46693815011147,0.52403883182667
7.6175000000001,0.46675089999666,0.52398935883877
7.6250000000001,0.46659412695584,0.52393992765313
7.6325000000001,0.46643239883757,0.5238905382056
7.6400000000001,0.46626573060138,0.52384119043217
7.6475000000001,0.46609413729364,0.52379188426895
7.6550000000001,0.46591763404645,0.5237426196522
7.6625000000001,0.46573623607669,0.52369339651832
7.6700000000001,0.46554995868499,0.52364421480381
7.6775000000001,0.46535881725472,0.52359507444534
7.6850000000001,0.46516282725103,0.52354597537968
7.6925000000001,0.46496200421982,0.52349691754374
7.7000000000001,0.46475636378679,0.52344790087456
7.7075000000001,0.46454592165646,0.52339892530932
7.7150000000001,0.46433455726015,0.52334999078531
7.7225000000001,0.46419222270769,0.52330109723995
7.7300000000001,0.46404497546045,0.5232522446108
7.7375000000001,0.46389282985908,0.52320343283553
7.7450000000001,0.46373580033164,0.52315466185195
7.7525000000001,0.46357390139258,0.52310593159798
7.7600000000001,0.46340714764173,0.52305724201167
7.7675000000001,0.46323555376337,0.52300859303119
7.7750000000001,0.46305913452519,0.52295998459485
7.7825000000001,0.46287790477735,0.52291141664106
7.7900000000001,0.4626918794515,0.52286288910836
7.7975000000001,0.46250107355982,0.52281440193541
7.8050000000001,0.46230550219409,0.52276595506099
7.8125000000001,0.4621051805247,0.52271754842399
7.8200000000001,0.4619407717743,0.52266918196344
7.8275000000001,0.46178686044495,0.52262085561846
7.8350000000001,0.46162813112326,0.52257256932831
7.8425000000001,0.46146459809432,0.52252432303235
7.8500000000001,0.46129627572666,0.52247611667006
7.8575000000001,0.46112317847124,0.52242795018104
7.8650000000001,0.4609453208605,0.52237982350499
7.8725000000001,0.46076271750746,0.52233173658174
7.8800000000001,0.46057538310475,0.52228368935122
7.8875000000001,0.46038333242368,0.52223568175348
7.8950000000001,0.46018658031337,0.52218771372866
7.9025000000001,0.45998514169976,0.52213978521703
7.9100000000001,0.45977903158478,0.52209189615897
7.9175000000001,0.45959786200901,0.52204404649494
7.9250000000001,0.45945796341774,0.52199623616555
7.9325000000001,0.45931328710385,0.52194846511147
7.9400000000001,0.4591638467685,0.52190073327351
7.9475000000001,0.45900965619681,0.52185304059257
7.9550000000001,0.45885072925688,0.52180538700965
7.9625000000001,0.45868707989891,0.52175777246585
7.9700000000001,0.45851872215423,0.52171019690239
7.9775000000001,0.45834567013441,0.52166266026057
7.9850000000001,0.45816793803035,0.52161516248179
7.9925000000001,0.45798554011138,0.52156770350757
8.0000000000001,0.45779849072435,0.52152028327951
8.0075000000001,0.45760680429274,0.52147290173929
8.0150000000001,0.45741420282406,0.52142555882873
8.0225000000001,0.45726772831608,0.52137825448969
8.0300000000001,0.45711655285035,0.52133098866417
8.0375000000001,0.45696069000091,0.52128376129424
8.0450000000001,0.45680015342286,0.52123657232205
8.0525000000001,0.45663495685151,0.52118942168987
8.0600000000001,0.45646511410146,0.52114230934003
8.0675000000001,0.45629063906571,0.52109523521497
8.0750000000001,0.4561115457148,0.52104819925719
8.0825000000001,0.45592784809593,0.52100120140931
8.0900000000001,0.45573956033209,0.52095424161399
8.0975000000001,0.4555466966212,0.52090731981402
8.1050000000001,0.45534927123526,0.52086043595223
8.1125000000001,0.45514729851949,0.52081358997156
8.1200000000001,0.45499474418159,0.52076678181502
8.1275000000001,0.45485717697873,0.52072001142568
8.1350000000001,0.45471496069398,0.52067327874671
8.1425000000001,0.45456810843072,0.52062658372134
8.1500000000001,0.45441663337301,0.52057992629288
8.1575000000001,0.45426054878469,0.52053330640472
8.1650000000001,0.45409986800856,0.5204867240003
8.1725000000001,0.45393460446546,0.52044017902315
8.1800000000001,0.45376477165346,0.52039367141684
8.1875000000001,0.45359038314698,0.52034720112504
8.1950000000001,0.45341145259596,0.52030076809146
8.2025000000001,0.45322799372503,0.52025437225988
8.2100000000001,0.45304002033264,0.52020801357415
8.2175000000001,0.45286928624887,0.52016169197817
8.2250000000001,0.45272530459067,0.52011540741589
8.2325000000001,0.45257674712658,0.52006915983133
8.2400000000001,0.45242362684435,0.52002294916857
8.2475000000001,0.45226595680973,0.51997677537172
8.2550000000001,0.4521037501656,0.51993063838496
8.2625000000001,0.4519370201312,0.51988453815251
8.2700000000001,0.45176578000122,0.51983847461865
8.2775000000001,0.45159004314505,0.51979244772768
8.2850000000001,0.45140982300591,0.51974645742397
8.2925000000001,0.45122513310008,0.51970050365191
8.3000000000001,0.45103598701604,0.51965458635595
8.3075000000001,0.45084239841373,0.51960870548057
8.3150000000001,0.45064976623782,0.51956286097027
8.3225000000001,0.45051897116493,0.5195170527696
8.3300000000001,0.4503836372748,0.51947128082313
8.3375000000001,0.45024377703277,0.51942554507548
8.3450000000001,0.4500994029826,0.51937984547127
8.3525000000001,0.44995052774564,0.51933418195515
8.3600000000001,0.44979716402002,0.51928855447181
8.3675000000001,0.4496393245798,0.51924296296594
8.3750000000001,0.44947702227423,0.51919740738224
8.3825000000001,0.44931027002689,0.51915188766546
8.3900000000001,0.4491390808349,0.51910640376032
8.3975000000001,0.44896346776817,0.51906095561158
8.4050000000001,0.44878344396856,0.51901554316398
8.4125000000001,0.44859902264915,0.51897016636229
8.4200000000001,0.44844905375142,0.51892482515126
8.4275000000001,0.44830746010325,0.51887951947565
8.4350000000001,0.44816141011699,0.51883424928021
8.4425000000001,0.44801091623119,0.51878901450968
8.4500000000001,0.44785599095947,0.5187438151088
8.4575000000001,0.44769664688972,0.51869865102229
8.4650000000001,0.44753289668335,0.51865352219484
8.4725000000001,0.44736475307447,0.51860842857113
8.4800000000001,0.44719222886917,0.51856337009583
8.4875000000001,0.44701533694471,0.51851834671356
8.4950000000001,0.44683409024878,0.51847335836892
8.5025000000001,0.44664850179875,0.51842840500649
8.5100000000001,0.44645858468092,0.51838348657077
8.5175000000001,0.4462934868154,0.51833860300627
8.5250000000001,0.44616471523625,0.51829375425742
8.5325000000001,0.44603152256547,0.51824894026862
8.5400000000001,0.44589392074677,0.51820416098421
8.5475000000001,0.44575192179929,0.51815941634846
8.5550000000001,0.44560553781686,0.51811470630561
8.5625000000001,0.44545478096719,0.5180700307998
8.5700000000001,0.44529966349118,0.51802538977514
8.5775000000001,0.44514019770209,0.51798078317563
8.5850000000001,0.44497639598482,0.51793621094521
8.5925000000001,0.44480827079517,0.51789167302773
8.6000000000001,0.4446358346591,0.51784716936697
8.6075000000001,0.44445910017196,0.51780269990659
8.6150000000001,0.44428279746419,0.51775826459019
8.6225000000001,0.44414784741386,0.51771386336123
8.6300000000001,0.44400854332463,0.51766949616309
8.6375000000001,0.44386489704681,0.51762516293902
8.6450000000001,0.44371692050377,0.51758086363218
8.6525000000001,0.44356462569119,0.51753659818557
8.6600000000001,0.44340802467629,0.5174923665421
8.6675000000001,0.44324712959714,0.51744816864453
8.6750000000001,0.44308195266192,0.51740400443547
8.6825000000001,0.44291250614819,0.5173598738574
8.6900000000001,0.44273880240214,0.51731577685264
8.6975000000001,0.44256085383796,0.51727171336337
8.7050000000001,0.44237867293702,0.51722768333159
8.7125000000001,0.44219227224727,0.51718368669913
8.7200000000001,0.44205334945917,0.51713972340766
8.7275000000001,0.44192652000305,0.51709579339865
8.7350000000001,0.4417953819754,0.51705189661339
8.7425000000001,0.44165994683027,0.51700803299297
8.7500000000001,0.44152022609437,0.51696420247829
8.7575000000001,0.44137623136632,0.51692040501001
8.7650000000001,0.44122797431592,0.5168766405286
8.7725000000001,0.4410754666835,0.5168329089743
8.7800000000001,0.44091872027912,0.5167892102871
8.7875000000001,0.44075774698194,0.51674554440677
8.7950000000001,0.44059255873947,0.51670191127282
8.8025000000001,0.44042316756689,0.51665831082451
8.8100000000001,0.44024958554636,0.51661474300082
8.8175000000001,0.4400932295196,0.51657120774046
8.8250000000001,0.43996036682101,0.51652770498189
8.8325000000001,0.43982325973137,0.51648423466323
8.8400000000001,0.43968191961975,0.51644079672232
8.8475000000001,0.43953635792566,0.5163973910967
8.8550000000001,0.43938658615826,0.51635401772357
8.8625000000001,0.43923261589572,0.51631067653983
8.8700000000001,0.43907445878448,0.516267367482
8.8775000000001,0.43891212653864,0.5162240904863
8.8850000000001,0.43874563093921,0.51618084548854
8.8925000000001,0.43857498383346,0.51613763242419
8.9000000000001,0.43840019713427,0.51609445122835
8.9075000000001,0.43822128281941,0.51605130183569
8.9150000000002,0.43804498622731,0.51600818418051
8.9225000000002,0.43792423414736,0.51596509819667
8.9300000000002,0.43779927021334,0.51592204381764
8.9375000000002,0.43767010534846,0.51587902097642
8.9450000000002,0.4375367505466,0.51583602960556
8.9525000000002,0.4373992168716,0.51579306963716
8.9600000000002,0.43725751545666,0.51575014100285
8.9675000000002,0.43711165750358,0.51570724363375
8.9750000000002,0.43696165428212,0.5156643774605
8.9825000000002,0.43680751712936,0.51562154241321
8.9900000000002,0.43664925744899,0.51557873842146
8.9975000000002,0.43648688671067,0.51553596541431
9.0050000000002,0.43632041644938,0.51549322332023
9.0125000000002,0.43614985826478,0.51545051206714
9.0200000000002,0.43601249799619,0.51540783158235
9.0275000000002,0.43588164023506,0.51536518179261
9.0350000000002,0.43574664302735,0.515322562624
9.0425000000002,0.43560751728964,0.515279974002
9.0500000000002,0.43546427400636,0.51523741585143
9.0575000000002,0.43531692422914,0.51519488809643
9.0650000000002,0.43516547907618,0.51515239066049
9.0725000000002,0.43500994973155,0.51510992346635
9.0800000000002,0.4348503474446,0.51506748643608
9.0875000000002,0.43468668352928,0.51502507949098
9.0950000000002,0.43451896936354,0.5149827025516
9.1025000000002,0.43434721638865,0.51494035553773
9.1100000000002,0.43417143610863,0.51489803836835
9.1175000000002,0.43402039737486,0.51485575096164
9.1250000000002,0.43390133513843,0.51481349323493
9.1325000000002,0.43377816453945,0.51477126510471
9.1400000000002,0.43365089607066,0.5147290664866
9.1475000000002,0.4335195402929,0.5146868972953
9.1550000000002,0.43338410783452,0.51464475744463
9.1625000000002,0.43324460939068,0.51460264684744
9.1700000000002,0.43310105572274,0.51456056541563
9.1775000000002,0.43295345765766,0.51451851306012
9.1850000000002,0.4328018260873,0.51447648969081
9.1925000000002,0.43264617196786,0.51443449521659
9.2000000000002,0.43248650631923,0.51439252954526
9.2075000000002,0.43232284022437,0.51435059258356
9.2150000000002,0.43216081022282,0.51430868423713
9.2225000000002,0.43203592907645,0.51426680441047
9.2300000000002,0.43190699858605,0.51422495300692
9.2375000000002,0.43177402917609,0.51418312992862
9.2450000000002,0.43163703133709,0.51414133507654
9.2525000000002,0.43149601562503,0.51409956835036
9.2600000000002,0.43135099266075,0.51405782964851
9.2675000000002,0.43120197312932,0.51401611886814
9.2750000000002,0.4310489677794,0.51397443590505
9.2825000000002,0.43089198742271,0.51393278065368
9.2900000000002,0.43073104293334,0.51389115300709
9.2975000000002,0.43056614524721,0.51384955285693
9.3050000000002,0.43039730536146,0.51380798009337
9.3125000000002,0.43022453433384,0.51376643460512
9.3200000000002,0.43009757251469,0.51372491627936
9.3275000000002,0.42998013635331,0.51368342500172
9.3350000000002,0.42985869099242,0.51364196065624
9.3425000000002,0.42973324651923,0.51360052312535
9.3500000000002,0.42960381308667,0.5135591122898
9.3575000000002,0.42947040091274,0.51351772802866
9.3650000000002,0.42933302027995,0.51347637021927
9.3725000000002,0.4291916815347,0.5134350387372
9.3800000000002,0.42904639508667,0.51339373345621
9.3875000000002,0.42889717140827,0.5133524542482
9.3950000000002,0.428744021034,0.5133112009832
9.4025000000002,0.4285869545599,0.5132699735293
9.4100000000002,0.42842598264296,0.51322877175262
9.4175000000002,0.42828225235948,0.51318759551727
9.4250000000002,0.42815912844363,0.5131464446853
9.4325000000002,0.42803205195611,0.51310531911667
9.4400000000002,0.42790103292207,0.51306421866918
9.4475000000002,0.42776608143045,0.51302314319843
9.4550000000002,0.42762720763337,0.51298209255782
9.4625000000002,0.42748442174558,0.51294106659842
9.4700000000002,0.42733773404383,0.512900065169
9.4775000000002,0.42718715486634,0.51285908811592
9.4850000000002,0.42703269461219,0.51281813528313
9.4925000000002,0.4268743637408,0.51277720651208
9.5000000000002,0.42671217277132,0.51273630164169
9.5075000000002,0.42654613228208,0.51269542050829
9.5150000000002,0.42638420597705,0.51265456294556
9.5225000000002,0.42627225941005,0.51261372878449
9.5300000000002,0.42615638909385,0.51257291785332
9.5375000000002,0.42603660466922,0.51253212997747
9.5450000000002,0.42591291584095,0.51249136497949
9.5525000000002,0.42578533237721,0.51245062267901
9.5600000000002,0.42565386410902,0.51240990289266
9.5675000000002,0.42551852092965,0.51236920543404
9.5750000000002,0.42537931279408,0.51232853011362
9.5825000000002,0.42523624971842,0.51228787673871
9.5900000000002,0.42508934177936,0.51224724511338
9.5975000000002,0.42493859911362,0.51220663503839
9.6050000000002,0.42478403191739,0.51216604631112
9.6125000000002,0.42462565044576,0.51212547872554
9.6200000000002,0.42449939188746,0.51208493207209
9.6275000000002,0.42437795994867,0.51204440613763
9.6350000000002,0.42425266827732,0.51200390070539
9.6425000000002,0.4241235265218,0.51196341555487
9.6500000000002,0.4239905443921,0.51192295046177
9.6575000000002,0.42385373165926,0.51188250519792
9.6650000000002,0.42371309815476,0.51184207953121
9.6725000000002,0.42356865377004,0.51180167322551
9.6800000000002,0.42342040845592,0.51176128604056
9.6875000000002,0.42326837222208,0.51172091773195
9.6950000000002,0.42311255513651,0.51168056805098
9.7025000000002,0.42295296732499,0.51164023674463
9.7100000000002,0.42278961897052,0.5115999235554
9.7175000000002,0.42265098252758,0.51155962822132
9.7250000000002,0.42254045324985,0.51151935047579
9.7325000000002,0.42242609183787,0.51147909004752
9.7400000000002,0.42230790757357,0.51143884666044
9.7475000000002,0.42218590980064,0.51139862003358
9.7550000000002,0.42206010792401,0.51135840988104
9.7625000000002,0.42193051140931,0.51131821591182
9.7700000000002,0.42179712978228,0.51127803782978
9.7775000000002,0.42165997262831,0.51123787533352
9.7850000000002,0.42151904959185,0.51119772811627
9.7925000000002,0.42137437037593,0.51115759586581
9.8000000000002,0.42122594474157,0.51111747826438
9.8075000000002,0.42107378250735,0.51107737498851
9.8150000000002,0.42092434971817,0.51103728570899
9.8225000000002,0.42080832790031,0.51099721009074
9.8300000000002,0.42068852624983,0.51095714779267
9.8375000000002,0.42056495399922,0.51091709846759
9.8450000000002,0.42043762044102,0.51087706176213
9.8525000000002,0.42030653492724,0.51083703731657
9.8600000000002,0.42017170686889,0.51079702476475
9.8675000000002,0.42003314573544,0.51075702373395
9.8750000000002,0.41989086105427,0.5107170338448
9.8825000000002,0.41974486241024,0.51067705471108
9.8900000000002,0.41959515944508,0.5106370859397
9.8975000000002,0.41944176185695,0.51059712713048
9.9050000000002,0.41928467939993,0.51055717787609
9.9125000000002,0.4191239218835,0.51051723776188
9.9200000000002,0.41900754050571,0.51047730636578
9.9275000000002,0.41889837827234,0.51043738325815
9.9350000000002,0.41878547188416,0.51039746800163
9.9425000000002,0.41866883028394,0.51035756015105
9.9500000000002,0.41854846247414,0.51031765925323
9.9575000000002,0.41842437751636,0.5102777648469
9.9650000000002,0.41829658453085,0.51023787646251
9.9725000000002,0.41816509269598,0.51019799362212
9.9800000000002,0.41802991124778,0.51015811583922
9.9875000000002,0.41789104947938,0.51011824261862
9.9950000000002,0.41774851674057,0.51007837345625
10,0.41765186615055,0.51005179558592
